zero_crossing_rate,rms_energy,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,cens_1,cens_2,cens_3,cens_4,cens_5,cens_6,cens_7,cens_8,cens_9,cens_10,cens_11,cens_12,tempo,pitch,pitch_confidence,mel_spectrogram,formant_1,formant_2,formant_3,target
0.238132053,0.047811687,2422.830322,1630.877303,4337.445068,0.16879088,-391.79675,34.153824,-45.469357,1.2197341,-32.35723,-7.7183933,-10.255418,-14.434513,-5.810338,-2.8827271,0.5701587,2.2252347,1.186493,0.32622343,0.36894208,0.45207086,0.38601905,0.39587593,0.46653357,0.4291061,0.42562577,0.41933364,0.43631092,0.40918595,0.33222416,0.2788179,0.26493376,0.31655762,0.3085783,0.24373055,0.32067335,0.3233704,0.2609634,0.22462153,0.2591617,0.26754728,0.24275076,161.4990234,1955.4827,1.5325757,1.4660804,698.5436,1218.2089,1965.2001,5
0.271684827,0.033354323,2738.744758,1827.480856,4821.964176,0.10852684,-439.89966,45.702774,-41.331306,13.88077,-36.962288,-0.930727,-13.853936,-13.091675,-9.293639,-6.3629484,-5.8399973,-4.336092,-2.1916628,0.460999,0.4342624,0.45062715,0.46205887,0.46742874,0.5203086,0.5002104,0.5484968,0.613844,0.58784556,0.5665019,0.48092648,0.27902776,0.23017122,0.24559355,0.29016367,0.23535357,0.296936,0.26165947,0.27978432,0.3166296,0.31839898,0.32778302,0.26518828,172.265625,1907.4453,1.2910452,0.7013423,663.85675,1229.2289,2077.078,5
0.244481753,0.001449599,2257.510852,1677.182615,4169.919534,0.18334015,-729.21594,60.207466,-14.112631,34.735935,-18.759428,9.101092,-18.918447,-2.8029687,-8.662713,-4.3141656,-5.3423595,-8.15226,2.6762016,0.50771564,0.44752994,0.3672829,0.32685435,0.29721528,0.32639447,0.3543253,0.40296236,0.39320886,0.41587627,0.47060096,0.49046713,0.2947789,0.24425544,0.24939007,0.32995334,0.2236035,0.25704893,0.26766518,0.25394392,0.21124823,0.2505243,0.29598054,0.2628074,92.28515625,1977.6521,0.044178206,0.001244294,314.7945,868.4103,1758.1549,6
0.251959466,0.001793492,2570.100339,1824.182744,4640.265447,0.1502095,-682.3367,57.018917,-22.99715,28.114882,-23.033949,11.5123625,-17.924244,-1.5286968,-5.467241,-2.0152476,-4.2025347,-5.9738026,1.8561299,0.5463399,0.5445591,0.41724813,0.40977386,0.35572442,0.3549214,0.3529441,0.39327008,0.47238883,0.52391225,0.49077576,0.47292364,0.39383036,0.33539852,0.29961076,0.33605406,0.22074935,0.23768385,0.22693792,0.21845092,0.2334891,0.22331981,0.22369021,0.25988016,129.1992188,1961.9734,0.052110616,0.001888161,0,329.5122,937.2259,6
0.364565497,0.002147825,2837.60163,2012.273098,5128.810768,0.05631149,-699.13947,52.02371,-10.076415,21.665554,-16.7484,6.29648,-19.174713,-4.1582775,-5.7545557,-7.2154083,-5.1130037,-5.517534,-0.5908451,0.5717192,0.48935774,0.39196745,0.40591714,0.43194374,0.48319522,0.5297353,0.6068126,0.58066434,0.5126251,0.51371086,0.5124838,0.36631384,0.261381,0.23295839,0.2582168,0.24609984,0.24877056,0.227665,0.26329604,0.26222858,0.24887651,0.28873405,0.2834137,112.3471467,1962.2493,0.042161413,0.002844361,309.17563,846.1269,1960.8718,6
0.280718242,0.00300152,2620.585625,1805.02195,4640.92148,0.12016345,-663.63574,48.5613,-19.815212,22.60454,-16.027838,1.9228741,-22.242702,-7.5196867,-3.6614573,-5.7727003,-6.481748,-5.7152233,1.1600091,0.5266933,0.52259046,0.42477918,0.37565607,0.34770584,0.36426562,0.38571092,0.42894226,0.49310607,0.51880133,0.5270311,0.50667423,0.34144264,0.38184902,0.35605872,0.33719146,0.21193698,0.23070928,0.1651877,0.14471388,0.18211943,0.2211055,0.27302426,0.27430615,86.1328125,2020.6826,0.06679657,0.005607011,360.05212,874.05664,1915.3723,6
0.231823229,0.033023708,2408.651488,1498.495901,4150.156183,0.19717063,-446.54886,26.177385,-49.96289,10.307244,-28.15736,-5.6219344,-13.394591,-13.801937,-7.062866,-3.1239176,-1.0055032,8.569278,12.371941,0.3845438,0.38157785,0.5403463,0.3472683,0.24915172,0.20986287,0.22017038,0.2683974,0.34743553,0.36370713,0.30195862,0.31507033,0.267265,0.33124113,0.45910352,0.49020982,0.25057763,0.19476567,0.13873419,0.14274967,0.1823529,0.19983788,0.21905419,0.19062667,151.9990809,2050.0425,1.0560539,0.6722974,0,0,0,6
0.232365407,0.03222756,2450.136336,1613.202188,4367.211914,0.15433753,-438.97052,27.836685,-48.406788,14.198797,-23.87062,-7.2846656,-12.30471,-11.060769,-7.0631046,-2.0320003,-4.4561443,7.396583,11.409278,0.47393036,0.40341762,0.4075432,0.36247882,0.31066257,0.25178003,0.26000845,0.31522825,0.39977956,0.4217331,0.438919,0.48106903,0.32755497,0.29480365,0.30590045,0.37041944,0.23921826,0.2564075,0.23184761,0.1910656,0.21274318,0.2634117,0.27315193,0.28572977,80.74951172,2033.7915,1.2132325,0.6326924,0,0,0,6
0.245130122,0.016263017,2407.473341,1562.103181,4278.690242,0.2040652,-508.28882,30.085594,-42.098877,10.452158,-27.56499,-6.1018486,-15.289488,-15.24525,-7.2700033,-7.671977,-12.978813,-4.0590215,2.0835204,0.46212348,0.29364836,0.21062091,0.23887008,0.274926,0.26598513,0.32213908,0.38468522,0.42848518,0.4506747,0.45847008,0.47759035,0.34620744,0.25766012,0.20635766,0.2358936,0.1827495,0.20133753,0.24552362,0.27340075,0.28966045,0.30352217,0.32347316,0.31362718,83.35433468,2053.8347,0.5035944,0.17540655,0,0,0,6
0.231295573,0.01950915,2419.147926,1534.265961,4187.418457,0.175085,-485.5681,27.31894,-45.31189,8.173102,-27.136003,-9.529744,-16.267406,-15.019647,-6.502937,-2.6140218,-10.006578,-1.1666203,5.1316037,0.41972962,0.40701237,0.29085886,0.25160095,0.2543506,0.30887076,0.2779823,0.32041365,0.42640504,0.40228906,0.43374512,0.3979187,0.3120195,0.29464382,0.27149633,0.29646578,0.22174624,0.22034447,0.14476979,0.21457413,0.25614128,0.26779082,0.33903423,0.2999199,83.35433468,2051.538,0.6040227,0.23261595,582.03143,1150.8899,1569.7477,6
0.245018333,0.004409919,2682.207429,1825.073765,4727.132561,0.1801514,-597.0833,48.919518,-23.983011,20.758457,-22.561302,5.899366,-22.658012,-5.468737,-10.654544,-3.5865552,-3.3998702,-7.9719405,1.0568902,0.51351255,0.50543046,0.44562775,0.41782,0.37378168,0.4285783,0.4442667,0.4474287,0.44894883,0.47182253,0.4845112,0.45676744,0.38825956,0.35554335,0.3030278,0.27209893,0.1970916,0.21600763,0.18053558,0.2162859,0.18079205,0.21639359,0.31445384,0.3375466,129.1992188,1999.4188,0.12385247,0.010912326,0,417.47412,1175.7921,7
0.230534062,0.003343587,2098.437776,1579.424753,3817.343159,0.24355128,-665.94745,57.480457,-19.620983,13.461401,-21.248835,0.39489987,-18.341661,-6.443663,-7.9850187,-6.0987515,-1.6156551,-4.5987797,-3.492431,0.36272696,0.35256058,0.35290334,0.37070975,0.3647404,0.41074455,0.43003196,0.43650493,0.46322745,0.48031372,0.48470446,0.4277057,0.32321897,0.28284824,0.2662254,0.23698726,0.188999,0.25474033,0.2524279,0.21137024,0.23940688,0.30550522,0.34908044,0.32908347,129.1992188,1878.6283,0.11332007,0.007526787,0,0,621.5025,7
0.259956692,0.003008276,2482.776332,1667.828918,4311.321756,0.23285306,-669.1753,52.228455,-14.895693,19.518425,-21.047295,9.87574,-17.951199,-0.09972235,-9.715056,-5.0848083,-3.0304146,-5.0116825,-1.7875701,0.4047264,0.41771945,0.40429124,0.3855956,0.39768815,0.41761884,0.3975813,0.42421857,0.4587857,0.475529,0.4713199,0.42048815,0.30257016,0.28749886,0.2879666,0.22561115,0.20149198,0.2629695,0.26831183,0.26761103,0.28494385,0.29104286,0.26423565,0.27067444,129.1992188,1917.3602,0.09726053,0.004711696,333.86597,974.7634,1647.1346,7
0.257006686,0.00681437,2287.617091,1639.215475,4047.185343,0.14909461,-580.45593,54.58919,-16.76643,15.435999,-26.12049,0.42448312,-19.054033,-10.026092,-10.378616,-7.9704,-6.572733,-5.101579,-2.6692915,0.51664764,0.49695635,0.5104294,0.471912,0.3841072,0.39694643,0.36521807,0.3747952,0.3840534,0.36643004,0.35631806,0.40372705,0.32942325,0.33434752,0.33666563,0.37802118,0.27240238,0.28664687,0.25279683,0.21236247,0.19615653,0.20671624,0.22648256,0.25407448,198.7680289,1907.6631,0.1971878,0.03146078,446.37402,844.51495,1390.2283,7
0.224724265,0.008805543,2525.435589,1653.619597,4407.973346,0.12903738,-527.5158,43.735184,-30.629883,19.957518,-30.299164,-4.564532,-19.803684,-15.422853,-7.702527,-2.249678,-2.5816538,-2.4587843,-1.9525044,0.35447744,0.31957963,0.33192515,0.3604508,0.3844295,0.35995054,0.4018209,0.3411698,0.37400255,0.42219168,0.338724,0.3643121,0.30759907,0.2562654,0.2646286,0.27207068,0.25810358,0.28076985,0.27980763,0.21455994,0.24046901,0.31232974,0.2744623,0.30015227,92.28515625,2011.027,0.28763533,0.048297785,0,625.6935,1222.4866,7
0.25135263,0.00400875,2446.08881,1713.220598,4481.447435,0.14970973,-616.64954,53.61736,-28.204657,22.612612,-29.099573,6.97385,-24.560434,-11.388325,-7.908388,-6.146919,0.2225338,-6.5286183,-1.5850958,0.38723233,0.36040628,0.3732286,0.41573727,0.37676013,0.37817213,0.4032432,0.47151184,0.4506146,0.4328459,0.44846776,0.43768188,0.3479612,0.260114,0.26627392,0.2616944,0.2019025,0.2679596,0.2179446,0.2362841,0.22944152,0.3023105,0.3318957,0.33292028,117.4538352,1932.3795,0.13206139,0.009520027,0,635.6992,1559.8539,7
0.250586552,0.003698614,2382.276944,1609.676581,4170.53453,0.17766054,-611.7324,53.405354,-15.746124,20.193329,-23.637535,2.56974,-22.473375,-4.6799364,-8.677147,-5.6638556,-5.2939377,-6.307751,-1.9646398,0.49325186,0.40722436,0.34876668,0.32028964,0.34897617,0.36248702,0.4121671,0.49774727,0.4797125,0.42538366,0.40628034,0.4488291,0.33775103,0.31166515,0.23773567,0.26530975,0.20410183,0.25620207,0.22869322,0.26621744,0.3015162,0.30594236,0.30629867,0.26913193,184.5703125,1921.0953,0.107875794,0.009756614,0,485.07968,594.80615,7
0.228661514,0.00814206,2173.829548,1552.733828,3882.869814,0.24827294,-596.3264,49.736797,-22.830034,12.333969,-25.599997,-1.3216479,-20.920916,-14.397121,-7.71868,-7.5801587,-5.8595943,-4.5231137,-6.1406345,0.3463113,0.3699419,0.38110536,0.41462427,0.37598643,0.3105836,0.3216302,0.38395274,0.3617144,0.36218616,0.3891929,0.38208446,0.38513592,0.34709722,0.30862823,0.2792691,0.19831687,0.18219621,0.14338331,0.18848704,0.20267785,0.25147253,0.29824695,0.30118817,161.4990234,1898.2494,0.27039766,0.0389014,0,576.1702,1213.162,7
0.235391993,0.001924169,2222.754532,1596.713628,4023.417285,0.2224496,-695.9233,50.41928,-16.870298,16.72594,-19.257397,1.1756009,-12.306871,-4.3894906,-5.8704133,-4.8846955,-4.2820845,-8.254901,-1.4856479,0.40091613,0.35886008,0.39329147,0.45659837,0.5079623,0.53624237,0.4361745,0.41884783,0.42684287,0.41421625,0.37752342,0.35516703,0.27100727,0.25756186,0.30278525,0.35047403,0.286939,0.36734655,0.28232414,0.2355819,0.23847407,0.22958675,0.2547463,0.21867152,123.046875,1896.7385,0.0630291,0.002863537,0,390.42642,998.73865,8
0.242590173,0.002190197,2218.06806,1557.084415,3975.392844,0.25475687,-677.1636,49.532196,-18.84433,13.740832,-17.737324,-0.001900809,-11.774883,-3.3318417,-6.249876,-3.4549272,-4.3480763,-7.388982,-1.0043734,0.4166903,0.34908712,0.37357622,0.38351777,0.41966772,0.45544374,0.4879298,0.51000977,0.42601183,0.3947489,0.38363016,0.43130642,0.3355142,0.29008564,0.2303588,0.30763423,0.26737413,0.33319902,0.2798718,0.29777196,0.24184649,0.2013142,0.19178145,0.26533544,129.1992188,1943.5056,0.066431664,0.003728987,392.4586,976.63477,1882.2596,8
0.281334918,0.002458513,2440.753407,1700.432327,4349.550994,0.19452828,-674.9094,43.908012,-14.293321,14.288008,-17.599354,-0.2629037,-16.479996,-6.081647,-6.1453495,-6.4369893,-5.194636,-5.944658,-2.0320807,0.45892236,0.4673515,0.43760473,0.43140087,0.46459407,0.4908236,0.47169986,0.4766315,0.479959,0.47747183,0.4526765,0.42362842,0.27236497,0.2598379,0.252713,0.30812013,0.29930282,0.3647514,0.31914282,0.27452636,0.26502544,0.24734746,0.2377465,0.21354704,67.99958882,1941.5646,0.064937085,0.004787006,363.53394,1006.1694,1621.1104,8
0.256822279,0.00288657,2372.939302,1602.263543,4166.29835,0.24656896,-650.856,43.984207,-15.927365,10.377185,-16.914812,-1.7076232,-15.151695,-4.8329344,-5.8734994,-5.7564263,-5.6663303,-7.455858,-2.8040257,0.38951528,0.39784068,0.38258594,0.39029527,0.4210213,0.45080626,0.42793915,0.4890165,0.471408,0.46445587,0.49878064,0.42363703,0.2767368,0.27708855,0.2948194,0.32736436,0.2683028,0.32224143,0.2695778,0.27069005,0.20359485,0.25840834,0.26167896,0.26061922,78.30255682,1918.8625,0.08873823,0.006286312,355.37366,909.3694,1912.6492,8
0.266013922,0.003320313,2394.417378,1737.785018,4350.958962,0.13685165,-648.2238,59.96547,-20.957521,13.791205,-23.1495,2.5829446,-9.726718,-4.3138013,-9.295853,-2.8181314,-5.328169,-8.749875,-0.32883283,0.49320868,0.47659674,0.4252062,0.48335403,0.48049456,0.5095821,0.47513235,0.50259036,0.5567885,0.50199634,0.5052818,0.52492976,0.29876316,0.27460343,0.28904268,0.31510428,0.2521368,0.31570137,0.2776884,0.30429396,0.28886133,0.24119197,0.25705862,0.24139903,143.5546875,1918.1571,0.10204881,0.006472906,406.884,995.85486,1652.516,8
0.207995605,0.007296491,1912.379144,1385.538113,3451.839752,0.2604929,-609.985,56.672832,-30.165777,12.707181,-25.479706,-0.39166468,-15.818889,-7.6829925,-7.5887613,-6.2177315,-7.4059563,-5.359795,-1.1537453,0.30572537,0.3270918,0.33133942,0.3392265,0.30196458,0.3364155,0.3489447,0.35000333,0.3495861,0.39936414,0.4435603,0.36620575,0.31119937,0.28666568,0.28547505,0.29569355,0.21145467,0.24746267,0.27812666,0.26550344,0.26003337,0.2799812,0.2964918,0.27206016,123.046875,1884.6206,0.31344,0.031196069,0,502.9804,1025.535,8
0.249334717,0.004725637,2253.332337,1523.205156,3924.560852,0.21051869,-609.06213,48.688393,-24.856068,13.120981,-23.999325,0.09424801,-18.023237,-6.346972,-8.381858,-5.723921,-6.8212023,-8.409088,-0.647498,0.43588924,0.39591303,0.3375038,0.38905013,0.32830983,0.36671096,0.3686292,0.38911092,0.4378372,0.44609243,0.4433805,0.40598625,0.37404707,0.32193413,0.28936172,0.30714732,0.20704904,0.22749102,0.20826082,0.20919323,0.23167486,0.26156613,0.34265938,0.29607025,234.9076705,1929.8391,0.17183805,0.012817319,394.09073,988.3064,1740.9753,8
0.255601587,0.003939341,2458.764689,1613.290653,4234.684952,0.19703561,-629.33734,48.293026,-19.743034,21.122726,-22.906805,4.403233,-18.763386,-3.3252165,-8.267306,-5.570267,-6.8563337,-8.761811,-0.409417,0.40747318,0.3789967,0.36139405,0.36073148,0.37126964,0.42260647,0.42287275,0.50723124,0.54130477,0.4989651,0.51492935,0.46728837,0.22517087,0.2149377,0.20124929,0.27343807,0.2100079,0.27567077,0.27868155,0.2941478,0.28164577,0.29448807,0.3884036,0.32944638,198.7680289,1929.0264,0.13020997,0.010969381,0,415.9295,998.1077,8
0.221656277,0.00433083,2034.630632,1849.423264,4171.541899,0.014347075,-643.53394,79.79623,-12.542819,21.74039,2.5904925,4.5818725,-3.9374313,1.7281022,-5.7969074,-0.73820263,-1.0014718,-1.0318767,1.1197015,0.49282566,0.58314985,0.59082985,0.5505549,0.57202595,0.57439536,0.5748222,0.61754745,0.53301275,0.54734105,0.552043,0.50473934,0.22410361,0.3060637,0.29947454,0.38854814,0.3485339,0.29567304,0.23253381,0.23095019,0.172096,0.19564678,0.26854303,0.1483188,75.99954044,1438.859,0.33741623,0.013072463,0,0,0,1
0.184835754,0.003544358,1939.059329,1909.825117,4233.080891,0.007841973,-661.4295,82.08093,-9.666,26.280308,2.8859556,6.011759,-0.63272065,5.6808634,-3.752252,0.7443322,1.2525028,1.0907812,2.7823932,0.6200055,0.6418658,0.6364929,0.56342936,0.538662,0.5667823,0.52595764,0.52397585,0.56457067,0.58909047,0.6118934,0.6232099,0.35390264,0.4354885,0.41610876,0.3113032,0.23761393,0.21864893,0.18120605,0.15680203,0.16299741,0.22081204,0.24834314,0.13342541,69.83741554,1294.2009,0.38883924,0.009084957,0,643.6668,1251.7987,1
0.162066773,0.004316943,1763.424571,1873.321858,4001.707346,0.003560177,-645.6704,86.98428,-8.639141,24.334282,3.80717,9.532913,-2.4388554,4.97229,-4.1326923,-0.07241775,0.8959385,1.9994019,3.4998136,0.5303262,0.5266113,0.54851955,0.59594554,0.6073987,0.5996931,0.5433204,0.53918004,0.5374813,0.58446735,0.626303,0.5817995,0.22577493,0.30029958,0.40005714,0.35991117,0.2864386,0.24774155,0.17718229,0.1516881,0.18123235,0.25207165,0.31488174,0.13535042,117.4538352,1025.2045,0.66470367,0.012077261,0,0,0,1
0.17139004,0.004314545,1852.835144,1872.008543,4057.543945,0.005725005,-642.5322,82.524864,-7.8536487,24.68019,2.3608198,6.8305283,-1.4935852,2.5174656,-5.476718,1.8411465,-0.48449296,1.0743566,3.0404074,0.553745,0.515263,0.54257596,0.5492237,0.516671,0.5093972,0.5306021,0.526913,0.5434165,0.5889436,0.6184847,0.6022602,0.24823093,0.3621,0.32071158,0.3806461,0.25423434,0.26621932,0.22589076,0.13530107,0.16354889,0.19833484,0.27476236,0.19472545,112.3471467,1210.535,0.56148624,0.012939984,445.31058,1125.3157,2320.3499,1
0.166773412,0.002571306,1808.805674,1835.256841,3864.860396,0.005860263,-663.3513,91.873276,-5.130722,24.782408,1.9578292,7.773909,-3.3218498,6.30425,-1.4334227,-0.21111283,2.51539,2.3390584,0.98998725,0.49394158,0.5246593,0.5156046,0.5185698,0.5475094,0.5730488,0.5160768,0.5675828,0.5915751,0.6316958,0.60893714,0.5792623,0.24610198,0.32621112,0.2867899,0.33855093,0.27957138,0.225739,0.24748755,0.2300737,0.25067163,0.2671679,0.2812394,0.12190363,86.1328125,1295.9955,0.24273713,0.004726765,0,0,382.91827,2
0.213642071,0.002912971,2096.622739,1864.278907,4154.370117,0.009814635,-662.94147,85.68277,-10.047552,29.504362,-1.3691591,10.552135,-4.406388,2.3455558,-2.013334,-0.58911,0.53988874,3.8853543,0.07310129,0.4594734,0.54156137,0.48923573,0.48359194,0.5196217,0.54073024,0.5336707,0.5537495,0.55145717,0.5499395,0.5235744,0.46411133,0.23824751,0.2888523,0.21904413,0.25519478,0.26844805,0.30605417,0.31010407,0.22438629,0.23439893,0.24751346,0.3499231,0.1564041,215.3320313,1494.4203,0.20242618,0.005646255,0,525.9788,1160.7405,2
0.117296681,0.003554415,1759.132746,1585.736481,3138.631539,0.003023183,-623.9149,91.96559,-16.886553,32.26899,-2.9245138,11.932946,-5.6336956,1.6750559,-5.131732,-1.8704311,0.10348189,6.3170066,0.36533484,0.43840933,0.5488238,0.62209696,0.53572166,0.5230291,0.57179594,0.47143734,0.52606237,0.55417204,0.54682857,0.5332755,0.44538838,0.30777887,0.37049595,0.32318527,0.28494406,0.20573738,0.18863119,0.15715982,0.17063135,0.21726212,0.2852672,0.3586989,0.16859832,89.10290948,1749.5436,0.222639,0.005292495,255.69937,802.77704,1666.0139,2
0.191989651,0.00320063,2040.721695,1908.149945,4213.166948,0.005843443,-657.62756,86.32066,-7.5173864,27.757027,-0.43831763,11.219654,-5.40802,6.097477,-5.167363,-1.5412377,-0.300722,2.4963038,1.4541242,0.50992644,0.5634497,0.52638525,0.53603524,0.5272971,0.50909215,0.510049,0.5855031,0.6307988,0.6503142,0.595134,0.5087193,0.27228296,0.3195472,0.28174683,0.32513347,0.2074013,0.17551942,0.13744652,0.19282985,0.2745644,0.34054133,0.36122566,0.19619067,184.5703125,1249.1555,0.33908805,0.006512712,326.73245,807.35565,1577.3099,2
0.158820386,0.003136554,1921.273363,1898.385241,4088.938587,0.006293702,-663.2176,89.87855,-8.549945,28.218092,-2.3843737,10.128331,-6.2975683,5.9957743,-2.9416528,-1.3041861,2.516155,1.8960987,0.31471118,0.4596291,0.48307475,0.5293519,0.5245585,0.5268472,0.5691014,0.565879,0.58418375,0.5723405,0.6362353,0.6318152,0.5342721,0.21522872,0.29799208,0.30761737,0.27415353,0.20960197,0.2687728,0.15869178,0.18901846,0.23974268,0.3396387,0.38976824,0.17016616,99.38401442,1379.7875,0.3146653,0.006341396,0,0,550.69745,2
0.138591487,0.003150098,1621.314158,1788.049839,3487.262856,0.00324436,-648.33606,89.07184,-2.3687603,26.592524,2.0769684,8.074531,-1.8664789,5.2798753,-2.0327852,-0.2716337,2.0436347,2.322507,0.64881593,0.4978341,0.50127256,0.50551504,0.56048274,0.56557167,0.53659236,0.57102036,0.588657,0.60181594,0.61548746,0.56789136,0.5023948,0.29372492,0.3356804,0.2841344,0.33125088,0.24695447,0.19020648,0.17157423,0.15721567,0.18464561,0.27440012,0.4057112,0.14708166,184.5703125,1372.7836,0.32146746,0.006754047,0,411.29147,978.54694,2
0.113177849,0.0040126,1631.425894,1690.8887,3351.326402,0.001851585,-630.70514,97.12368,-0.48683444,29.553059,2.0639458,8.2747755,-1.0211184,3.4005973,-3.7617762,-2.0364397,-1.608671,2.796621,0.082738094,0.5502093,0.55653423,0.56871283,0.54821366,0.49056238,0.44149557,0.4428538,0.5019616,0.4718454,0.47646385,0.54712105,0.5647059,0.35938025,0.40941733,0.38542563,0.33179197,0.20125154,0.16722126,0.18436816,0.15863957,0.11161525,0.21200135,0.24104688,0.21992604,46.14257812,1218.334,0.58648705,0.009007747,325.20184,811.6329,1461.7506,2
0.113891602,0.003262947,1779.434367,1758.901927,3587.072754,0.002059305,-645.449,91.12013,-9.883491,35.450813,-4.8215756,17.227,-6.9309573,3.9769378,-2.2620842,0.7442903,0.03244899,2.5639412,0.02042252,0.54885834,0.5822592,0.5605642,0.569787,0.51299495,0.4900123,0.4954923,0.5513653,0.5117683,0.5071253,0.48815194,0.4831047,0.33020973,0.39659756,0.3472849,0.38273844,0.24862747,0.17372988,0.20260963,0.16773005,0.16282965,0.19424416,0.26057523,0.20907348,198.7680289,1386.4309,0.30119145,0.004420411,0,511.43216,1321.3818,2
0.203779363,0.005225905,2010.497967,1866.731207,4214.355469,0.010699648,-620.22235,79.131905,-17.74317,21.756407,5.833941,0.5577023,-4.117437,2.252683,-7.59516,0.7654063,2.2652867,-0.5828093,1.9965048,0.57691,0.58247584,0.5383842,0.5719249,0.5631315,0.6098659,0.5755555,0.6027989,0.5798358,0.61601275,0.5819505,0.58907384,0.30715936,0.37028253,0.36311716,0.33694687,0.20757103,0.23990735,0.21336669,0.20112123,0.18152232,0.20827138,0.27842125,0.2098301,75.99954044,1354.4253,0.48567882,0.018526524,0,625.8797,1358.3865,3
0.158698188,0.006248171,1742.609589,1782.469485,3671.261597,0.004545816,-607.48145,78.437126,-14.1855345,22.35435,4.9406533,2.8895965,-1.1502028,3.3282423,-6.017771,1.8241147,1.3706754,1.9722604,2.2428448,0.5429139,0.6432307,0.65237933,0.58520275,0.56202674,0.5986712,0.60703975,0.6310768,0.5738851,0.5539022,0.534194,0.51141465,0.28457502,0.40256658,0.3895794,0.3437996,0.2898596,0.2396728,0.21115467,0.2220239,0.17614938,0.2112094,0.20917234,0.14393717,83.35433468,1246.4355,0.7547391,0.025928918,0,0,478.19684,3
0.164913601,0.005049319,1815.601343,1796.260362,3906.332397,0.004325243,-612.6952,80.57613,-16.02323,23.026035,8.645481,5.920279,-4.8801885,1.8972032,-4.635848,0.03946834,1.4930997,1.4019138,1.1894982,0.4917273,0.50291705,0.47120082,0.51071763,0.48016125,0.41876137,0.41278702,0.4731065,0.59601516,0.67645335,0.56868434,0.46815744,0.2992045,0.35641247,0.3431256,0.30147764,0.21709102,0.15259144,0.13797045,0.15473016,0.27228057,0.3360625,0.3810754,0.11190118,78.30255682,1530.7926,0.42640445,0.015357431,381.7727,945.93195,1640.8773,3
0.196996906,0.006197678,1976.281812,1851.048435,4137.554399,0.00660587,-607.74274,80.4749,-18.007795,24.361557,5.6631804,5.153409,-7.4081984,4.1059294,-7.665296,-1.1489321,-0.015533857,1.9774107,2.1008372,0.4765495,0.5161109,0.55797577,0.5374242,0.5251731,0.5709794,0.4923637,0.48701796,0.53858614,0.57540387,0.5629151,0.49857193,0.28229004,0.35575774,0.36598086,0.2936104,0.24365452,0.2195513,0.17271687,0.1857887,0.21743754,0.32330897,0.32566127,0.138804,80.74951172,1250.777,0.53740156,0.023882193,421.89728,895.21674,1512.2501,3
0.105414849,0.013903915,1711.238084,1750.08931,3373.302113,0.002219753,-542.607,64.96395,-15.568922,30.363012,2.194944,9.385648,-1.2451953,9.253794,-3.1287632,6.362498,3.3517354,2.4290335,7.045895,0.5185444,0.5799088,0.6117463,0.5454049,0.53554547,0.5224416,0.52778286,0.5801703,0.5660377,0.5363642,0.49560136,0.48248768,0.26894408,0.37307224,0.39506543,0.31631425,0.23699906,0.23890483,0.21092975,0.20954756,0.19555698,0.20307514,0.14047457,0.042564463,135.9991776,1677.1979,1.6107559,0.090785414,0,674.4234,1393.6798,3
0.16984375,0.010222969,1895.38049,1850.23123,4028.359863,0.00384671,-549.42065,76.114494,-23.2422,25.775236,6.712698,2.7143154,-4.039493,5.870008,-8.584598,2.988165,3.589596,-0.07964991,2.1052368,0.4384316,0.488359,0.5373201,0.5269222,0.59904116,0.56661105,0.6103707,0.5207705,0.46540394,0.48866394,0.49993107,0.455395,0.27388042,0.34214288,0.32601926,0.28729865,0.26301023,0.28244752,0.28663176,0.20824184,0.2214974,0.27043575,0.29812598,0.14002055,71.77734375,1503.6221,0.90372896,0.06030194,0,0,644.1809,3
0.159664991,0.012724345,1922.680807,1804.117712,3919.371219,0.003544847,-510.50534,71.39628,-23.709503,25.140583,2.8338213,2.7564523,-7.466846,3.8175063,-10.077259,2.974943,0.33498728,-0.6826586,2.1030052,0.42292514,0.38862735,0.39502743,0.43310606,0.53497,0.557953,0.53269213,0.5568068,0.519361,0.5182498,0.4859968,0.4611853,0.2470852,0.28579643,0.30643106,0.28468835,0.30874848,0.320729,0.29886842,0.25417492,0.22893956,0.21301983,0.302145,0.18950263,198.7680289,1572.4258,0.9688182,0.07569484,0,0,634.91364,3
0.212683273,0.009567681,2232.630486,1870.801556,4317.702202,0.0068378,-574.6656,70.703606,-26.25309,28.041033,1.5425781,3.985332,-7.2831454,3.9778824,-8.765307,3.12882,2.8442876,0.9607881,1.4244157,0.5542534,0.5817498,0.5804273,0.5907831,0.5771334,0.5361543,0.46982816,0.52020925,0.52833056,0.5259477,0.47894213,0.51721203,0.29441068,0.3550713,0.2926287,0.37649077,0.31388536,0.2699431,0.20834675,0.20627473,0.2166625,0.18122841,0.2890972,0.14515108,86.1328125,1644.2963,1.0432619,0.05330997,0,608.4288,1400.6229,3
